stage,dataset,seed,query_id,query_key,method,pred_orig,target_class,pred_cf,success,distance_l2,l0_changes,runtime_ms,n_leaves,n_nodes
stage1,breast_cancer,0,7,breast_cancer|0|7,random_search,0,1,1,1,0.8921233094822852,30,0.4819000023417175,12,23
stage1,breast_cancer,0,8,breast_cancer|0|8,treesat_exact,0,1,1,1,0.3949219319977215,1,0.1154000055976212,12,23
stage1,breast_cancer,0,8,breast_cancer|0|8,leaf_enum_bruteforce,0,1,1,1,0.3949219319977215,1,0.2327999973203987,12,23
stage1,breast_cancer,0,8,breast_cancer|0|8,nearest_neighbor,0,1,1,1,6.443674620756584,30,0.01729998621158302,12,23
stage1,breast_cancer,0,8,breast_cancer|0|8,random_search,0,1,1,1,0.25902369931408736,30,0.49890001537278295,12,23
stage1,breast_cancer,0,9,breast_cancer|0|9,treesat_exact,1,0,0,1,0.2434758882399989,2,0.061700004152953625,12,23
stage1,breast_cancer,0,9,breast_cancer|0|9,leaf_enum_bruteforce,1,0,0,1,0.2434758882399989,2,0.20219999714754522,12,23
stage1,breast_cancer,0,9,breast_cancer|0|9,nearest_neighbor,1,0,0,1,4.274902047760477,30,0.01580000389367342,12,23
stage1,breast_cancer,0,9,breast_cancer|0|9,random_search,1,0,0,1,0.603401575513301,30,0.4725000180769712,12,23
stage1,breast_cancer,0,10,breast_cancer|0|10,treesat_exact,1,0,0,1,0.16746067382926758,1,0.062000006437301636,12,23
stage1,breast_cancer,0,10,breast_cancer|0|10,leaf_enum_bruteforce,1,0,0,1,0.16746067382926758,1,0.18240002100355923,12,23
stage1,breast_cancer,0,10,breast_cancer|0|10,nearest_neighbor,1,0,0,1,2.6577439527729836,30,0.014299992471933365,12,23
stage1,breast_cancer,0,10,breast_cancer|0|10,random_search,1,0,0,1,0.4910832442874939,30,0.4603999841492623,12,23
stage1,breast_cancer,0,11,breast_cancer|0|11,treesat_exact,1,0,0,1,0.5895794273662069,1,0.05880001117475331,12,23
stage1,breast_cancer,0,11,breast_cancer|0|11,leaf_enum_bruteforce,1,0,0,1,0.5895794273662069,1,0.1571000029798597,12,23
stage1,breast_cancer,0,11,breast_cancer|0|11,nearest_neighbor,1,0,0,1,4.0657101288289095,30,0.013200013199821115,12,23
stage1,breast_cancer,0,11,breast_cancer|0|11,random_search,1,0,0,1,1.6820944066748824,30,0.8476999937556684,12,23
stage1,breast_cancer,0,12,breast_cancer|0|12,treesat_exact,0,1,1,1,1.2938651583713154,2,0.0881000014487654,12,23
stage1,breast_cancer,0,12,breast_cancer|0|12,leaf_enum_bruteforce,0,1,1,1,1.2938651583713154,2,0.26169998454861343,12,23
stage1,breast_cancer,0,12,breast_cancer|0|12,nearest_neighbor,0,1,1,1,7.020591819103414,30,0.02680000034160912,12,23
stage1,breast_cancer,0,12,breast_cancer|0|12,random_search,0,1,1,1,5.453871568784017,30,0.4917999904137105,12,23
stage1,breast_cancer,0,13,breast_cancer|0|13,treesat_exact,1,0,0,1,0.425407329259357,1,0.06949997623451054,12,23
stage1,breast_cancer,0,13,breast_cancer|0|13,leaf_enum_bruteforce,1,0,0,1,0.425407329259357,1,0.20629999926313758,12,23
stage1,breast_cancer,0,13,breast_cancer|0|13,nearest_neighbor,1,0,0,1,3.113683800551436,30,0.023900007363408804,12,23
stage1,breast_cancer,0,13,breast_cancer|0|13,random_search,1,0,0,1,1.042459489582162,30,0.5487000162247568,12,23
stage1,breast_cancer,0,14,breast_cancer|0|14,treesat_exact,1,0,0,1,0.5220638778202904,1,0.06970000686123967,12,23
stage1,breast_cancer,0,14,breast_cancer|0|14,leaf_enum_bruteforce,1,0,0,1,0.5220638778202904,1,0.19540000357665122,12,23
stage1,breast_cancer,0,14,breast_cancer|0|14,nearest_neighbor,1,0,0,1,3.2046050450087162,30,0.018000020645558834,12,23
stage1,breast_cancer,0,14,breast_cancer|0|14,random_search,1,0,0,1,1.8707581454078062,30,0.5562999867834151,12,23
stage1,breast_cancer,0,15,breast_cancer|0|15,treesat_exact,1,0,0,1,0.31486459256685073,1,0.06920000305399299,12,23
stage1,breast_cancer,0,15,breast_cancer|0|15,leaf_enum_bruteforce,1,0,0,1,0.31486459256685073,1,0.17980000120587647,12,23
stage1,breast_cancer,0,15,breast_cancer|0|15,nearest_neighbor,1,0,0,1,2.6853891100645533,30,0.014900026144459844,12,23
stage1,breast_cancer,0,15,breast_cancer|0|15,random_search,1,0,0,1,0.9751843452490307,30,0.4803999909199774,12,23
stage1,breast_cancer,0,16,breast_cancer|0|16,treesat_exact,1,0,0,1,1.0475842573295777,2,0.0610999995842576,12,23
stage1,breast_cancer,0,16,breast_cancer|0|16,leaf_enum_bruteforce,1,0,0,1,1.0475842573295777,2,0.162499985890463,12,23
stage1,breast_cancer,0,16,breast_cancer|0|16,nearest_neighbor,1,0,0,1,16.62566297773634,30,0.013500015484169126,12,23
stage1,breast_cancer,0,16,breast_cancer|0|16,random_search,1,0,0,1,4.0207787771083385,30,0.450699997600168,12,23
stage1,breast_cancer,0,17,breast_cancer|0|17,treesat_exact,0,1,1,1,0.7215512337198684,2,0.09970000246539712,12,23
stage1,breast_cancer,0,17,breast_cancer|0|17,leaf_enum_bruteforce,0,1,1,1,0.7215512337198684,2,0.22299998090602458,12,23
stage1,breast_cancer,0,17,breast_cancer|0|17,nearest_neighbor,0,1,1,1,5.064040030835286,30,0.02379997749812901,12,23
stage1,breast_cancer,0,17,breast_cancer|0|17,random_search,0,1,1,1,2.15552226673573,30,0.4552000027615577,12,23
stage1,breast_cancer,0,18,breast_cancer|0|18,treesat_exact,1,0,0,1,0.16116241411264456,2,0.05879998207092285,12,23
stage1,breast_cancer,0,18,breast_cancer|0|18,leaf_enum_bruteforce,1,0,0,1,0.16116241411264456,2,0.16090000281110406,12,23
stage1,breast_cancer,0,18,breast_cancer|0|18,nearest_neighbor,1,0,0,1,3.706650385009823,30,0.013299984857439995,12,23
stage1,breast_cancer,0,18,breast_cancer|0|18,random_search,1,0,0,1,0.6794797578268871,30,0.47740002628415823,12,23
stage1,breast_cancer,0,19,breast_cancer|0|19,treesat_exact,1,0,0,1,0.6307045061798342,1,0.06890000076964498,12,23
stage1,breast_cancer,0,19,breast_cancer|0|19,leaf_enum_bruteforce,1,0,0,1,0.6307045061798342,1,0.16659998800605536,12,23
stage1,breast_cancer,0,19,breast_cancer|0|19,nearest_neighbor,1,0,0,1,3.2848244732572387,30,0.014599994756281376,12,23
stage1,breast_cancer,0,19,breast_cancer|0|19,random_search,1,0,0,1,2.0410654582584082,30,0.4649000184144825,12,23
stage1,breast_cancer,0,20,breast_cancer|0|20,treesat_exact,0,1,1,1,0.06758120328036848,1,0.06379999103955925,12,23
stage1,breast_cancer,0,20,breast_cancer|0|20,leaf_enum_bruteforce,0,1,1,1,0.06758120328036848,1,0.22300001000985503,12,23
stage1,breast_cancer,0,20,breast_cancer|0|20,nearest_neighbor,0,1,1,1,1.6527059716556074,30,0.01960000372491777,12,23
stage1,breast_cancer,0,20,breast_cancer|0|20,random_search,0,1,1,1,0.22594182923698108,30,0.4734999965876341,12,23
stage1,breast_cancer,0,21,breast_cancer|0|21,treesat_exact,1,0,0,1,0.32199363596620056,1,0.05840000812895596,12,23
stage1,breast_cancer,0,21,breast_cancer|0|21,leaf_enum_bruteforce,1,0,0,1,0.32199363596620056,1,0.17060001846402884,12,23
stage1,breast_cancer,0,21,breast_cancer|0|21,nearest_neighbor,1,0,0,1,3.0623755214895882,30,0.0137000170070678,12,23
stage1,breast_cancer,0,21,breast_cancer|0|21,random_search,1,0,0,1,0.9538097342735773,30,0.45300001511350274,12,23
stage1,breast_cancer,0,22,breast_cancer|0|22,treesat_exact,0,1,1,1,0.3925036715034334,1,0.06199997733347118,12,23
stage1,breast_cancer,0,22,breast_cancer|0|22,leaf_enum_bruteforce,0,1,1,1,0.3925036715034334,1,0.222100003156811,12,23
stage1,breast_cancer,0,22,breast_cancer|0|22,nearest_neighbor,0,1,1,1,5.1719637891703645,29,0.01719998545013368,12,23
stage1,breast_cancer,0,22,breast_cancer|0|22,random_search,0,1,1,1,1.0783806930789572,30,0.45089999912306666,12,23
stage1,breast_cancer,0,23,breast_cancer|0|23,treesat_exact,0,1,1,1,1.2141057228053438,1,0.06080002640374005,12,23
stage1,breast_cancer,0,23,breast_cancer|0|23,leaf_enum_bruteforce,0,1,1,1,1.2141057228053438,1,0.2238999877590686,12,23
stage1,breast_cancer,0,23,breast_cancer|0|23,nearest_neighbor,0,1,1,1,6.113288629184508,30,0.016900012269616127,12,23
stage1,breast_cancer,0,23,breast_cancer|0|23,random_search,0,1,1,1,3.7758532056513,30,0.43899999582208693,12,23
stage1,breast_cancer,0,24,breast_cancer|0|24,treesat_exact,0,1,1,1,1.578995182582068,2,0.06030002259649336,12,23
stage1,breast_cancer,0,24,breast_cancer|0|24,leaf_enum_bruteforce,0,1,1,1,1.578995182582068,2,0.22300001000985503,12,23
stage1,breast_cancer,0,24,breast_cancer|0|24,nearest_neighbor,0,1,1,1,5.831928109939565,30,0.016200006939470768,12,23
stage1,breast_cancer,0,24,breast_cancer|0|24,random_search,0,1,1,1,4.551460819398805,30,0.4385000211186707,12,23
stage1,breast_cancer,0,25,breast_cancer|0|25,treesat_exact,1,0,0,1,0.11298316869614333,2,0.05989999044686556,12,23
stage1,breast_cancer,0,25,breast_cancer|0|25,leaf_enum_bruteforce,1,0,0,1,0.11298316869614333,2,0.159399991389364,12,23
stage1,breast_cancer,0,25,breast_cancer|0|25,nearest_neighbor,1,0,0,1,2.768567575805651,30,0.013200013199821115,12,23
stage1,breast_cancer,0,25,breast_cancer|0|25,random_search,1,0,0,1,0.5595426864798376,30,0.47259998973459005,12,23
stage1,breast_cancer,0,26,breast_cancer|0|26,treesat_exact,0,1,1,1,0.18034580731414385,2,0.062700011767447,12,23
stage1,breast_cancer,0,26,breast_cancer|0|26,leaf_enum_bruteforce,0,1,1,1,0.18034580731414385,2,0.2815999905578792,12,23
stage1,breast_cancer,0,26,breast_cancer|0|26,nearest_neighbor,0,1,1,1,5.3997650831193,30,0.020899984519928694,12,23
stage1,breast_cancer,0,26,breast_cancer|0|26,random_search,0,1,1,1,0.5906784157506081,30,0.4870999837294221,12,23
stage1,breast_cancer,0,27,breast_cancer|0|27,treesat_exact,1,0,0,1,0.3663557600777536,1,0.06079999729990959,12,23
stage1,breast_cancer,0,27,breast_cancer|0|27,leaf_enum_bruteforce,1,0,0,1,0.3663557600777536,1,0.16269998741336167,12,23
stage1,breast_cancer,0,27,breast_cancer|0|27,nearest_neighbor,1,0,0,1,3.3222267535686436,30,0.013399985618889332,12,23
stage1,breast_cancer,0,27,breast_cancer|0|27,random_search,1,0,0,1,0.924721601602823,30,0.5588000058196485,12,23
stage1,breast_cancer,0,28,breast_cancer|0|28,treesat_exact,1,0,0,1,0.5607038002007222,1,0.0633999879937619,12,23
stage1,breast_cancer,0,28,breast_cancer|0|28,leaf_enum_bruteforce,1,0,0,1,0.5607038002007222,1,0.3651999868452549,12,23
stage1,breast_cancer,0,28,breast_cancer|0|28,nearest_neighbor,1,0,0,1,3.8923447704122585,30,0.026900001103058457,12,23
stage1,breast_cancer,0,28,breast_cancer|0|28,random_search,1,0,0,1,1.1339655027877344,30,0.49920001765713096,12,23
stage1,breast_cancer,0,29,breast_cancer|0|29,treesat_exact,1,0,0,1,0.5525596180737204,2,0.06810002378188074,12,23
stage1,breast_cancer,0,29,breast_cancer|0|29,leaf_enum_bruteforce,1,0,0,1,0.5525596180737204,2,0.1666000171098858,12,23
stage1,breast_cancer,0,29,breast_cancer|0|29,nearest_neighbor,1,0,0,1,2.8102376633082637,30,0.014300021575763822,12,23
stage1,breast_cancer,0,29,breast_cancer|0|29,random_search,1,0,0,1,1.603247542088668,30,0.49700000090524554,12,23
stage1,breast_cancer,0,30,breast_cancer|0|30,treesat_exact,0,1,1,1,0.4293525107978276,1,0.0675999908708036,12,23
stage1,breast_cancer,0,30,breast_cancer|0|30,leaf_enum_bruteforce,0,1,1,1,0.4293525107978276,1,0.22659997921437025,12,23
stage1,breast_cancer,0,30,breast_cancer|0|30,nearest_neighbor,0,1,1,1,3.067968227878956,30,0.02090001362375915,12,23
stage1,breast_cancer,0,30,breast_cancer|0|30,random_search,0,1,1,1,1.1060279038589376,30,0.5039999959990382,12,23
stage1,breast_cancer,0,31,breast_cancer|0|31,treesat_exact,0,1,1,1,1.1548934500081445,1,0.06579997716471553,12,23
stage1,breast_cancer,0,31,breast_cancer|0|31,leaf_enum_bruteforce,0,1,1,1,1.1548934500081445,1,0.22980000358074903,12,23
stage1,breast_cancer,0,31,breast_cancer|0|31,nearest_neighbor,0,1,1,1,4.500642744731995,30,0.025999994250014424,12,23
stage1,breast_cancer,0,31,breast_cancer|0|31,random_search,0,1,1,1,3.3093394809053294,30,0.4678000113926828,12,23
stage1,breast_cancer,0,32,breast_cancer|0|32,treesat_exact,1,0,0,1,0.20389494274672273,2,0.06049999501556158,12,23
stage1,breast_cancer,0,32,breast_cancer|0|32,leaf_enum_bruteforce,1,0,0,1,0.20389494274672273,2,0.16240001423284411,12,23
stage1,breast_cancer,0,32,breast_cancer|0|32,nearest_neighbor,1,0,0,1,2.539849847645424,30,0.013999990187585354,12,23
stage1,breast_cancer,0,32,breast_cancer|0|32,random_search,1,0,0,1,0.5805545993865303,30,0.4797000146936625,12,23
stage1,breast_cancer,0,33,breast_cancer|0|33,treesat_exact,1,0,0,1,0.5567849650854064,1,0.06319998647086322,12,23
stage1,breast_cancer,0,33,breast_cancer|0|33,leaf_enum_bruteforce,1,0,0,1,0.5567849650854064,1,0.1731000083964318,12,23
stage1,breast_cancer,0,33,breast_cancer|0|33,nearest_neighbor,1,0,0,1,4.633154654568355,30,0.014599994756281376,12,23
stage1,breast_cancer,0,33,breast_cancer|0|33,random_search,1,0,0,1,2.0943016160896173,30,0.4687000182457268,12,23
stage1,breast_cancer,0,34,breast_cancer|0|34,treesat_exact,1,0,0,1,0.5371907895088275,1,0.060999998822808266,12,23
stage1,breast_cancer,0,34,breast_cancer|0|34,leaf_enum_bruteforce,1,0,0,1,0.5371907895088275,1,0.16960001084953547,12,23
stage1,breast_cancer,0,34,breast_cancer|0|34,nearest_neighbor,1,0,0,1,3.308459090275669,30,0.014299992471933365,12,23
stage1,breast_cancer,0,34,breast_cancer|0|34,random_search,1,0,0,1,1.6983692485405781,30,0.4759000148624182,12,23
stage1,breast_cancer,0,35,breast_cancer|0|35,treesat_exact,0,1,1,1,0.28754801199595126,1,0.06389999180100858,12,23
stage1,breast_cancer,0,35,breast_cancer|0|35,leaf_enum_bruteforce,0,1,1,1,0.28754801199595126,1,0.25599999935366213,12,23
stage1,breast_cancer,0,35,breast_cancer|0|35,nearest_neighbor,0,1,1,1,4.543315301467947,30,0.019400002202019095,12,23
stage1,breast_cancer,0,35,breast_cancer|0|35,random_search,0,1,1,1,0.9267106891123514,30,0.4856999730691314,12,23
stage1,breast_cancer,0,36,breast_cancer|0|36,treesat_exact,0,1,1,1,0.11751556052971467,1,0.0644999963697046,12,23
stage1,breast_cancer,0,36,breast_cancer|0|36,leaf_enum_bruteforce,0,1,1,1,0.11751556052971467,1,0.23139998666010797,12,23
stage1,breast_cancer,0,36,breast_cancer|0|36,nearest_neighbor,0,1,1,1,2.8245901361639176,30,0.017499987734481692,12,23
stage1,breast_cancer,0,36,breast_cancer|0|36,random_search,0,1,1,1,0.28938124542511356,30,0.48909999895840883,12,23
stage1,breast_cancer,0,37,breast_cancer|0|37,treesat_exact,0,1,1,1,0.9414243120268253,1,0.06500000017695129,12,23
stage1,breast_cancer,0,37,breast_cancer|0|37,leaf_enum_bruteforce,0,1,1,1,0.9414243120268253,1,0.231999991228804,12,23
stage1,breast_cancer,0,37,breast_cancer|0|37,nearest_neighbor,0,1,1,1,4.907243134123665,30,0.01729998621158302,12,23
stage1,breast_cancer,0,37,breast_cancer|0|37,random_search,0,1,1,1,3.9335672158134667,30,0.4737999988719821,12,23
stage1,breast_cancer,0,38,breast_cancer|0|38,treesat_exact,1,0,0,1,0.42321201296213123,2,0.061400001868605614,12,23
stage1,breast_cancer,0,38,breast_cancer|0|38,leaf_enum_bruteforce,1,0,0,1,0.42321201296213123,2,0.17129999469034374,12,23
stage1,breast_cancer,0,38,breast_cancer|0|38,nearest_neighbor,1,0,0,1,2.8068021495764706,30,0.014200020814314485,12,23
stage1,breast_cancer,0,38,breast_cancer|0|38,random_search,1,0,0,1,1.9917357736481018,30,0.4661999992094934,12,23
stage1,breast_cancer,0,39,breast_cancer|0|39,treesat_exact,0,1,1,1,2.071331461736977,2,0.11860000086016953,12,23
stage1,breast_cancer,0,39,breast_cancer|0|39,leaf_enum_bruteforce,0,1,1,1,2.071331461736977,2,0.229199999012053,12,23
stage1,breast_cancer,0,39,breast_cancer|0|39,nearest_neighbor,0,1,1,1,6.789755204163335,30,0.0185999961104244,12,23
stage1,breast_cancer,0,39,breast_cancer|0|39,random_search,0,1,1,1,4.081508692767806,30,0.5565999890677631,12,23
stage1,breast_cancer,0,40,breast_cancer|0|40,treesat_exact,1,0,0,1,0.5404908611848829,1,0.06479999865405262,12,23
stage1,breast_cancer,0,40,breast_cancer|0|40,leaf_enum_bruteforce,1,0,0,1,0.5404908611848829,1,0.16510000568814576,12,23
stage1,breast_cancer,0,40,breast_cancer|0|40,nearest_neighbor,1,0,0,1,4.379117489057707,30,0.015099998563528061,12,23
stage1,breast_cancer,0,40,breast_cancer|0|40,random_search,1,0,0,1,1.8718272268435558,30,0.4594999772962183,12,23
stage1,breast_cancer,0,41,breast_cancer|0|41,treesat_exact,0,1,1,1,0.7282093039716745,1,0.06329998723231256,12,23
stage1,breast_cancer,0,41,breast_cancer|0|41,leaf_enum_bruteforce,0,1,1,1,0.7282093039716745,1,0.22620000527240336,12,23
stage1,breast_cancer,0,41,breast_cancer|0|41,nearest_neighbor,0,1,1,1,3.8824344068502366,30,0.01759998849593103,12,23
stage1,breast_cancer,0,41,breast_cancer|0|41,random_search,0,1,1,1,2.2682695087772156,30,0.47969998558983207,12,23
stage1,breast_cancer,0,42,breast_cancer|0|42,treesat_exact,1,0,0,1,0.6260864702825698,1,0.0680000230204314,12,23
stage1,breast_cancer,0,42,breast_cancer|0|42,leaf_enum_bruteforce,1,0,0,1,0.6260864702825698,1,0.16280001727864146,12,23
stage1,breast_cancer,0,42,breast_cancer|0|42,nearest_neighbor,1,0,0,1,3.3071526298605645,30,0.013300013961270452,12,23
stage1,breast_cancer,0,42,breast_cancer|0|42,random_search,1,0,0,1,2.211222397307231,30,0.4427000239957124,12,23
stage1,breast_cancer,0,43,breast_cancer|0|43,treesat_exact,1,0,0,1,0.26411722239020097,1,0.05849997978657484,12,23
stage1,breast_cancer,0,43,breast_cancer|0|43,leaf_enum_bruteforce,1,0,0,1,0.26411722239020097,1,0.16110000433400273,12,23
stage1,breast_cancer,0,43,breast_cancer|0|43,nearest_neighbor,1,0,0,1,2.992651555102408,30,0.013599987141788006,12,23
stage1,breast_cancer,0,43,breast_cancer|0|43,random_search,1,0,0,1,0.7231642578913073,30,1.2833000218961388,12,23
stage1,breast_cancer,0,44,breast_cancer|0|44,treesat_exact,1,0,0,1,0.5967983341575781,1,0.07999999797903001,12,23
stage1,breast_cancer,0,44,breast_cancer|0|44,leaf_enum_bruteforce,1,0,0,1,0.5967983341575781,1,0.1776000135578215,12,23
stage1,breast_cancer,0,44,breast_cancer|0|44,nearest_neighbor,1,0,0,1,6.243198864093174,30,0.017799990018829703,12,23
stage1,breast_cancer,0,44,breast_cancer|0|44,random_search,1,0,0,1,2.1279557715903046,30,0.48160000005736947,12,23
stage1,breast_cancer,0,45,breast_cancer|0|45,treesat_exact,1,0,0,1,0.38765629168756727,1,0.06379999103955925,12,23
stage1,breast_cancer,0,45,breast_cancer|0|45,leaf_enum_bruteforce,1,0,0,1,0.38765629168756727,1,0.16719999257475138,12,23
stage1,breast_cancer,0,45,breast_cancer|0|45,nearest_neighbor,1,0,0,1,4.2961507678068305,30,0.01479999627918005,12,23
stage1,breast_cancer,0,45,breast_cancer|0|45,random_search,1,0,0,1,1.1107917159905234,30,0.4655999946407974,12,23
stage1,breast_cancer,0,46,breast_cancer|0|46,treesat_exact,1,0,0,1,0.005617907741239991,1,0.06029999349266291,12,23
stage1,breast_cancer,0,46,breast_cancer|0|46,leaf_enum_bruteforce,1,0,0,1,0.005617907741239991,1,0.16990001313388348,12,23
stage1,breast_cancer,0,46,breast_cancer|0|46,nearest_neighbor,1,0,0,1,1.982116599947511,30,0.014999997802078724,12,23
stage1,breast_cancer,0,46,breast_cancer|0|46,random_search,1,0,0,1,0.21734570907088455,30,0.4754000110551715,12,23
stage1,breast_cancer,0,47,breast_cancer|0|47,treesat_exact,1,0,0,1,0.3490222148950938,1,0.05879998207092285,12,23
stage1,breast_cancer,0,47,breast_cancer|0|47,leaf_enum_bruteforce,1,0,0,1,0.3490222148950938,1,0.16140000661835074,12,23
stage1,breast_cancer,0,47,breast_cancer|0|47,nearest_neighbor,1,0,0,1,3.0323779369307884,30,0.01300001167692244,12,23
stage1,breast_cancer,0,47,breast_cancer|0|47,random_search,1,0,0,1,1.1873213535515459,30,0.45670001418329775,12,23
stage1,breast_cancer,0,48,breast_cancer|0|48,treesat_exact,1,0,0,1,0.5728893577626658,1,0.05959998816251755,12,23
stage1,breast_cancer,0,48,breast_cancer|0|48,leaf_enum_bruteforce,1,0,0,1,0.5728893577626658,1,0.16379999578930438,12,23
stage1,breast_cancer,0,48,breast_cancer|0|48,nearest_neighbor,1,0,0,1,3.0679332537075834,30,0.01309998333454132,12,23
stage1,breast_cancer,0,48,breast_cancer|0|48,random_search,1,0,0,1,1.9915611930436834,30,0.46079998719505966,12,23
stage1,breast_cancer,0,49,breast_cancer|0|49,treesat_exact,1,0,0,1,0.5487274734846268,2,0.061700004152953625,12,23
stage1,breast_cancer,0,49,breast_cancer|0|49,leaf_enum_bruteforce,1,0,0,1,0.5487274734846268,2,0.1644000003580004,12,23
stage1,breast_cancer,0,49,breast_cancer|0|49,nearest_neighbor,1,0,0,1,3.5983789923094496,30,0.013999990187585354,12,23
stage1,breast_cancer,0,49,breast_cancer|0|49,random_search,1,0,0,1,1.9988586432754571,30,0.4555000050459057,12,23
stage1,breast_cancer,0,50,breast_cancer|0|50,treesat_exact,1,0,0,1,0.5457645603241015,1,0.05780000356025994,12,23
stage1,breast_cancer,0,50,breast_cancer|0|50,leaf_enum_bruteforce,1,0,0,1,0.5457645603241015,1,0.16029999824240804,12,23
stage1,breast_cancer,0,50,breast_cancer|0|50,nearest_neighbor,1,0,0,1,2.465101497341005,30,0.013100012438371778,12,23
stage1,breast_cancer,0,50,breast_cancer|0|50,random_search,1,0,0,1,1.9896935538992997,30,0.4763000179082155,12,23
stage1,breast_cancer,0,51,breast_cancer|0|51,treesat_exact,0,1,1,1,0.9094039413296275,1,0.06379999103955925,12,23
stage1,breast_cancer,0,51,breast_cancer|0|51,leaf_enum_bruteforce,0,1,1,1,0.9094039413296275,1,0.24190000840462744,12,23
stage1,breast_cancer,0,51,breast_cancer|0|51,nearest_neighbor,0,1,1,1,8.182365042277176,30,0.02379997749812901,12,23
stage1,breast_cancer,0,51,breast_cancer|0|51,random_search,0,1,1,1,3.9267223154320687,30,0.4461999924387783,12,23
stage1,breast_cancer,0,52,breast_cancer|0|52,treesat_exact,1,0,0,1,0.7172509503336002,1,0.06019999273121357,12,23
stage1,breast_cancer,0,52,breast_cancer|0|52,leaf_enum_bruteforce,1,0,0,1,0.7172509503336002,1,0.16110000433400273,12,23
